diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
1.9200000000000728,6.091472639,33.50000000000001,14.5,26.90625,303.0
1.7200000000002549,8.805429112999999,33.800000000000004,20.33333333333333,26.47692307692308,380.11111111111114
0.7200000000002547,1.8879378480000002,33.666666666666664,4.181818181818182,27.5,237.63636363636363
2.160000000000764,4.425705807,34.4,12.363636363636365,25.71333333333333,354.8181818181818
1.3599999999996726,4.142443031,34.7,9.777777777777779,26.691666666666666,273.44444444444446
1.4800000000004732,1.7470379930000002,34.63333333333333,5.4,25.907692307692308,170.1
2.0,4.328742957,33.300000000000004,11.034482758620689,25.02,300.27586206896547
2.4399999999996003,13.3563899,28.2,30.1,25.60833333333333,315.3
1.6000000000003638,7.905767581999999,28.8,18.222222222222218,24.676923076923078,330.3333333333333
6.119999999999892,13.41728525,34.86666666666667,31.59090909090909,24.426086956521736,587.2727272727273
3.5600000000003997,13.06245769,34.8,32.230769230769226,23.75185185185185,538.9230769230769
6.4799999999995626,16.84084107,32.7,41.29411764705883,24.763484848484843,868.3529411764706
2.7600000000002183,10.70267959,32.9,25.1,25.162237762237762,675.7
2.039999999999964,4.2926535060000015,32.9,10.111111111111109,25.66666666666667,288.22222222222223
2.4400000000005093,9.612724277,32.766666666666666,21.8,25.55,390.3
2.1599999999998545,10.61994593,32.5,25.33333333333333,25.575000000000006,472.88888888888886
1.9200000000000728,7.246960865999999,32.46666666666667,17.5,25.484615384615378,512.6
6.5600000000004,20.68891269,32.66666666666667,55.3,26.505000000000003,848.6
3.5599999999994907,9.990022156,32.86666666666667,25.33333333333333,24.615384615384613,535.3333333333334
4.920000000000074,21.84880344,33.0,60.66666666666666,24.68,818.3333333333335
5.399999999999636,18.9314098,33.63333333333333,54.0,22.080000000000005,708.0
1.5200000000004366,3.4025920229999995,33.56666666666667,9.111111111111109,23.75185185185185,211.66666666666663
2.319999999999709,5.96050071,34.4,15.92,25.560714285714283,140.16
7.0,23.77292447,34.43333333333333,68.9090909090909,25.07,870.7272727272727
3.8400000000001455,7.033601690999999,34.333333333333336,18.7,23.816666666666666,580.9
5.520000000000437,24.57664585,34.76666666666667,65.5,27.342857142857145,783.5
3.799999999999272,7.309062776000001,34.73333333333333,19.727272727272727,25.57333333333333,550.6363636363636
2.9200000000000728,14.66373806,34.36666666666667,34.6,25.72727272727273,554.0
2.7600000000002183,15.186231630000002,34.63333333333333,37.0,25.669230769230772,615.0
3.3600000000005816,7.424566688,35.13333333333333,20.666666666666668,25.54285714285714,500.5555555555555
2.5199999999995266,9.554893167000001,35.23333333333333,23.5,25.592307692307696,435.5
3.2399999999997817,14.32450524,34.833333333333336,37.0,25.53076923076923,576.1111111111112
